timestamp,float data,int data,bool data
2022-02-08 14:27:40.797313,0.8094214335826271,248,1
2022-02-08 14:27:40.849324,0.18829477164388586,287,1
2022-02-08 14:27:40.901825,0.7193343030685742,63,1
2022-02-08 14:27:40.953944,0.600997384114994,274,1
2022-02-08 14:27:41.006625,0.30824317702317905,73,0
2022-02-08 14:27:41.058806,0.27387234222823353,105,1
2022-02-08 14:27:41.111441,0.7100877963674489,30,1
2022-02-08 14:27:41.163788,0.47269516451235905,284,0
2022-02-08 14:27:41.216386,0.3742295618077529,90,1
2022-02-08 14:27:41.268880,0.5459040115377304,352,0
2022-02-08 14:27:41.321809,0.8001432913286417,175,0
2022-02-08 14:27:41.374783,0.4967336130825176,314,0
2022-02-08 14:27:41.429156,0.012097334619464828,307,1
2022-02-08 14:27:41.483173,0.3030934863301068,242,1
2022-02-08 14:27:41.535723,0.28889221046973224,104,1
2022-02-08 14:27:41.588308,0.226409725859948,20,1
2022-02-08 14:27:41.642304,0.11582372596439827,197,0
2022-02-08 14:27:41.695269,0.16675846341962908,227,1
2022-02-08 14:27:41.748098,0.8179728309947897,49,0
2022-02-08 14:27:41.800536,0.3180675187409753,147,1
2022-02-08 14:27:41.853091,0.4876456878886526,336,1
2022-02-08 14:27:41.905480,0.8350907148988891,64,1
2022-02-08 14:27:41.957762,0.6618934436239127,84,0
2022-02-08 14:27:42.010745,0.8265592583580983,170,1
2022-02-08 14:27:42.063518,0.10282817945046863,127,1
2022-02-08 14:27:42.116726,0.5702373618073753,345,0
2022-02-08 14:27:42.170279,0.40788451918437063,295,0
2022-02-08 14:27:42.222759,0.0021886923604985675,308,1
2022-02-08 14:27:42.275155,0.104439718552372,315,0
2022-02-08 14:27:42.328077,0.21679631781100417,87,1
2022-02-08 14:27:42.381425,0.6848749963461453,102,1
2022-02-08 14:27:42.436085,0.6415908658169849,226,1
2022-02-08 14:27:42.488890,0.6629584278664531,316,1
2022-02-08 14:27:42.541361,0.3260497664368891,190,1
2022-02-08 14:27:42.593288,0.0007680189508442181,275,1
2022-02-08 14:27:42.646879,0.6841223788252662,191,1
2022-02-08 14:27:42.699913,0.11127144870951244,126,1
2022-02-08 14:27:42.753978,0.11129876186554866,115,0
2022-02-08 14:27:42.806679,0.9285739289604451,100,1
2022-02-08 14:27:42.859614,0.16981332698959262,257,1
2022-02-08 14:27:42.911598,0.717879238385944,316,0
2022-02-08 14:27:42.963344,0.7213017038707437,14,1
2022-02-08 14:27:43.015324,0.9458043762734067,266,1
2022-02-08 14:27:43.068322,0.8945735196099089,306,1
2022-02-08 14:27:43.121211,0.26271963892170613,159,1
2022-02-08 14:27:43.175016,0.7268956775880026,354,1
2022-02-08 14:27:43.227562,0.025540133547211186,327,0
2022-02-08 14:27:43.279422,0.6702213981675732,179,1
2022-02-08 14:27:43.332252,0.9067207077646483,360,0
2022-02-08 14:27:43.384338,0.4404306121790692,103,0
2022-02-08 14:27:43.436334,0.1186392176199258,149,1
2022-02-08 14:27:43.488351,0.6946867737945376,275,0
2022-02-08 14:27:43.541309,0.3585320013713831,297,0
2022-02-08 14:27:43.594052,0.7000546251079938,272,0
2022-02-08 14:27:43.646435,0.8430642633269448,305,0
2022-02-08 14:27:43.698615,0.22401387136421058,217,0
2022-02-08 14:27:43.751629,0.7380959994342414,202,1
2022-02-08 14:27:43.805183,0.2555712218864993,312,1
2022-02-08 14:27:43.858643,0.08448349668648947,300,1
2022-02-08 14:27:43.911919,0.9349240774898563,242,0
2022-02-08 14:27:43.965001,0.11251065440645613,16,1
2022-02-08 14:27:44.017886,0.8901616993670592,327,0
2022-02-08 14:27:44.070178,0.402391417079463,8,0
2022-02-08 14:27:44.123443,0.5128817133848903,162,1
2022-02-08 14:27:44.176452,0.1438262493393636,40,0
2022-02-08 14:27:44.228564,0.20315236463244235,233,0
2022-02-08 14:27:44.281505,0.8529166855860565,24,1
2022-02-08 14:27:44.333392,0.6355031412866406,219,0
2022-02-08 14:27:44.385183,0.4176311765839945,9,0
2022-02-08 14:27:44.437133,0.2262199019752893,235,0
2022-02-08 14:27:44.490721,0.9234405454409924,308,0
2022-02-08 14:27:44.542594,0.472559734954183,334,0
2022-02-08 14:27:44.594719,0.16545404847467715,262,1
2022-02-08 14:27:44.648315,0.830540585063142,357,1
2022-02-08 14:27:44.700985,0.9884568584416861,19,1
2022-02-08 14:27:44.753673,0.35622501501480297,137,1
2022-02-08 14:27:44.807336,0.07057032697817078,25,1
2022-02-08 14:27:44.860197,0.6726925233949534,280,0
2022-02-08 14:27:44.913420,0.49132750258485114,306,1
2022-02-08 14:27:44.966833,0.47285109707709194,62,0
2022-02-08 14:27:45.019213,0.3459976838351827,122,0
2022-02-08 14:27:45.072400,0.3287070547283498,261,0
2022-02-08 14:27:45.124173,0.531288967310211,16,0
2022-02-08 14:27:45.177256,0.38107310636030534,151,1
2022-02-08 14:27:45.230333,0.8515842313998734,220,1
2022-02-08 14:27:45.283406,0.9090892550848412,40,0
2022-02-08 14:27:45.336133,0.056973892801874926,105,0
2022-02-08 14:27:45.388326,0.09733002848747152,85,0
2022-02-08 14:27:45.441281,0.22927360132056407,25,1
2022-02-08 14:27:45.494721,0.7863283331569396,356,1
2022-02-08 14:27:45.547556,0.3540596107827485,92,0
2022-02-08 14:27:45.600809,0.46040684415805944,277,0
2022-02-08 14:27:45.653591,0.9572939394668171,77,0
2022-02-08 14:27:45.706919,0.8602149582494448,323,1
2022-02-08 14:27:45.706919,0.8602149582494448,323,1
2022-02-08 14:27:45.759686,0.004242238553589628,203,0
2022-02-08 14:27:45.813885,0.4399577197548191,20,0
2022-02-08 14:27:45.866526,0.15720744054747648,123,1
2022-02-08 14:27:45.919675,0.7191050103493264,178,1
2022-02-08 14:27:45.972986,0.7009502580547392,315,1
2022-02-08 14:27:46.027667,0.668222499620541,47,1
2022-02-08 14:27:46.080573,0.30011212487457517,339,1
2022-02-08 14:27:46.133309,0.22894302998875604,192,1
2022-02-08 14:27:46.186164,0.16653929037311155,54,0
2022-02-08 14:27:46.239194,0.4532812546626045,36,0
2022-02-08 14:27:46.292464,0.8648498547569091,35,0
2022-02-08 14:27:46.346451,0.3914090662170303,18,1
2022-02-08 14:27:46.399400,0.18635730182458277,270,0
2022-02-08 14:27:46.453410,0.6014301226285583,79,1
2022-02-08 14:27:46.506792,0.709356885543242,281,0
2022-02-08 14:27:46.559747,0.4595326536580884,57,0
2022-02-08 14:27:46.612961,0.7451373339913419,137,1
2022-02-08 14:27:46.666050,0.7977208515840006,58,1
2022-02-08 14:27:46.719399,0.5056495154523383,295,1
2022-02-08 14:27:46.772429,0.6154985279236861,282,0
2022-02-08 14:27:46.825733,0.6384303113570718,273,1
2022-02-08 14:27:46.878749,0.5119932846432491,123,0
2022-02-08 14:27:46.932112,0.5390366804559226,5,0
2022-02-08 14:27:46.985222,0.022554433055698375,288,1
2022-02-08 14:27:47.038602,0.32175664146721594,246,1
2022-02-08 14:27:47.091503,0.9020191385269666,235,1
2022-02-08 14:27:47.144891,0.6482775811916724,343,0
2022-02-08 14:27:47.197844,0.02091851960519986,133,1
2022-02-08 14:27:47.251103,0.4241770324459777,182,0
2022-02-08 14:27:47.303944,0.610460129593523,272,1
2022-02-08 14:27:47.357419,0.609341342521487,294,0
2022-02-08 14:27:47.410086,0.14565945206742026,58,1
2022-02-08 14:27:47.463508,0.1771982100550451,270,0
2022-02-08 14:27:47.517054,0.32224779514890844,271,1
2022-02-08 14:27:47.570387,0.9389552607201213,214,1
2022-02-08 14:27:47.623840,0.5889964512057484,67,0
2022-02-08 14:27:47.677706,0.05951809797061469,133,1
2022-02-08 14:27:47.730369,0.8714406029426327,193,0
2022-02-08 14:27:47.783296,0.3988633784409904,283,0
2022-02-08 14:27:47.836270,0.11636785695466123,312,1
2022-02-08 14:27:47.889141,0.5046166974033107,241,0
2022-02-08 14:27:47.942233,0.8889681563181777,354,0
2022-02-08 14:27:47.996216,0.5888201317701415,56,0
2022-02-08 14:27:48.049142,0.22254330214985396,342,1
2022-02-08 14:27:48.103043,0.7892795948923796,156,1
2022-02-08 14:27:48.156407,0.03874313417114372,352,1
2022-02-08 14:27:48.209286,0.15953554337574982,239,1
2022-02-08 14:27:48.262566,0.44214962173098016,188,0
2022-02-08 14:27:48.315419,0.9766380189883178,136,1
2022-02-08 14:27:48.368719,0.9129282606533182,182,1
2022-02-08 14:27:48.421580,0.21795069641407616,156,1
2022-02-08 14:27:48.474859,0.03292673302090543,50,0
2022-02-08 14:27:48.528718,0.6600254127170003,300,0
2022-02-08 14:27:48.582030,0.7350773683565608,313,1
2022-02-08 14:27:48.634863,0.9060474299753727,126,1
2022-02-08 14:27:48.688179,0.8074386183651564,85,1
2022-02-08 14:27:48.740813,0.7339582476514495,231,1
2022-02-08 14:27:48.794092,0.23770277846917698,114,0
2022-02-08 14:27:48.846930,0.6608497114099955,304,0
2022-02-08 14:27:48.900223,0.32770877841414514,18,0
2022-02-08 14:27:48.952961,0.8577700612145671,139,0
2022-02-08 14:27:49.006275,0.7686668734287971,317,0
2022-02-08 14:27:49.058879,0.5683546257642552,244,1
2022-02-08 14:27:49.112170,0.9248395002069683,346,1
2022-02-08 14:27:49.165683,0.5914622419563031,221,0
2022-02-08 14:27:49.219028,0.8813483387155897,204,1
2022-02-08 14:27:49.272392,0.22295357039074493,99,0
2022-02-08 14:27:49.327105,0.5792754597886938,260,0
2022-02-08 14:27:49.380079,0.6040575072376415,199,0
2022-02-08 14:27:49.432941,0.2858968009145887,52,0
2022-02-08 14:27:49.485849,0.5432238405499449,97,0
2022-02-08 14:27:49.538740,0.5100213769805322,269,0
2022-02-08 14:27:49.591735,0.2941584328030805,203,0
2022-02-08 14:27:49.645596,0.6349423251478693,8,0
2022-02-08 14:27:49.698879,0.3973730997748155,131,1
2022-02-08 14:27:49.752877,0.6270127719888612,293,0
2022-02-08 14:27:49.806094,0.4121623552550707,156,1
2022-02-08 14:27:49.859788,0.7219097217090752,301,1
2022-02-08 14:27:49.912072,0.8420344911071937,64,0
2022-02-08 14:27:49.964670,0.8638093973651721,178,1
2022-02-08 14:27:50.017039,0.774167619731085,323,1
2022-02-08 14:27:50.070826,0.6485118229609242,258,0
2022-02-08 14:27:50.124801,0.9969927498457981,232,1
2022-02-08 14:27:50.178395,0.4847899848013023,120,0
2022-02-08 14:27:50.232219,0.60764365690185,281,0
2022-02-08 14:27:50.285315,0.6869199405756473,63,1
2022-02-08 14:27:50.338506,0.5902123861335332,64,1
2022-02-08 14:27:50.392192,0.7836678333756036,134,0
2022-02-08 14:27:50.445256,0.9722258322722205,32,1
2022-02-08 14:27:50.498203,0.8805406274868096,126,0
2022-02-08 14:27:50.552015,0.7053753861463025,275,0
2022-02-08 14:27:50.605405,0.3059393794558476,268,0
2022-02-08 14:27:50.659058,0.4184512988918476,78,1
2022-02-08 14:27:50.711929,0.6472829991652735,54,1
2022-02-08 14:27:50.711929,0.6472829991652735,54,1
2022-02-08 14:27:50.766968,0.6984941954202127,118,1
2022-02-08 14:27:50.820812,0.2849995628585079,120,1
2022-02-08 14:27:50.874275,0.8320552215822222,100,0
2022-02-08 14:27:50.928049,0.9401209807799983,111,0
2022-02-08 14:27:50.980236,0.8571462253355437,134,1
2022-02-08 14:27:51.033287,0.6265461474098779,68,1
2022-02-08 14:27:51.087362,0.3683448418156583,80,1
2022-02-08 14:27:51.141330,0.7297894052427545,275,0
2022-02-08 14:27:51.195093,0.6744788440097632,324,1
2022-02-08 14:27:51.248924,0.8086853720070671,38,1
2022-02-08 14:27:51.302631,0.37229964669048643,106,1
2022-02-08 14:27:51.356594,0.047662390878166705,126,1
2022-02-08 14:27:51.410362,0.5646920384653686,38,1
2022-02-08 14:27:51.463000,0.3817891278550145,35,0
2022-02-08 14:27:51.517264,0.8777353881779728,146,1
2022-02-08 14:27:51.569613,0.20521552985782388,360,1
2022-02-08 14:27:51.622587,0.3582982920777086,292,1
2022-02-08 14:27:51.675060,0.7496440508857063,52,0
2022-02-08 14:27:51.727807,0.8362960103387075,69,1
2022-02-08 14:27:51.780126,0.22105091155419954,189,0
2022-02-08 14:27:51.832850,0.2987339721782081,68,1
2022-02-08 14:27:51.885110,0.9027227233468972,201,1
2022-02-08 14:27:51.937521,0.479396337488719,67,1
2022-02-08 14:27:51.990840,0.2580361903441085,154,1
2022-02-08 14:27:52.043560,0.1243213633617456,294,1
2022-02-08 14:27:52.095859,0.4312648929280908,38,1
2022-02-08 14:27:52.147977,0.417456977330531,11,1
2022-02-08 14:27:52.200359,0.15131914635746535,331,0
2022-02-08 14:27:52.252704,0.0739015899577653,45,0
2022-02-08 14:27:52.309260,0.676291322382402,55,1
2022-02-08 14:27:52.363007,0.5560434777413621,226,1
2022-02-08 14:27:52.416567,0.930675596229208,317,0
2022-02-08 14:27:52.470149,0.04470640135886783,59,1
2022-02-08 14:27:52.523772,0.33897195167198924,0,0
2022-02-08 14:27:52.577481,0.4403281311713758,305,0
2022-02-08 14:27:52.631109,0.4417297984783142,202,1
2022-02-08 14:27:52.684873,0.8875494135298284,115,0
2022-02-08 14:27:52.738499,0.7651668190644941,149,1
2022-02-08 14:27:52.790998,0.7751446472878611,230,1
2022-02-08 14:27:52.844860,0.9606480657410552,317,1
2022-02-08 14:27:52.897201,0.779692709628488,312,1
2022-02-08 14:27:52.949948,0.5926657932874961,158,0
2022-02-08 14:27:53.002276,0.7085271062091255,183,0
2022-02-08 14:27:53.054852,0.9870644427258626,38,1
2022-02-08 14:27:53.107152,0.6689560196325819,279,1
2022-02-08 14:27:53.159698,0.701591836217904,196,1
2022-02-08 14:27:53.212232,0.24666964174117667,238,1
2022-02-08 14:27:53.264690,0.8744440975604238,24,1
2022-02-08 14:27:53.317037,0.2177719692276121,266,1
2022-02-08 14:27:53.369535,0.3071851314046352,41,0
2022-02-08 14:27:53.421923,0.31471595609749736,100,0
2022-02-08 14:27:53.474628,0.8062672716890924,86,0
2022-02-08 14:27:53.526886,0.040172825418958946,255,0
2022-02-08 14:27:53.580213,0.06975410722631681,225,1
2022-02-08 14:27:53.632550,0.16358612182585786,170,0
2022-02-08 14:27:53.685455,0.7381579336075277,105,0
2022-02-08 14:27:53.739211,0.4734222337230133,222,1
2022-02-08 14:27:53.792042,0.13788520829665518,291,0
2022-02-08 14:27:53.844291,0.18807995161230362,301,1
2022-02-08 14:27:53.897266,0.8889225872427032,75,1
2022-02-08 14:27:53.950254,0.7845524055724776,207,1
2022-02-08 14:27:54.002168,0.8081408787149919,279,0
2022-02-08 14:27:54.054747,0.4390194402944302,80,0
2022-02-08 14:27:54.107685,0.399145718583076,277,0
2022-02-08 14:27:54.160013,0.8465438806399632,343,0
2022-02-08 14:27:54.212025,0.2510426473750572,293,1
2022-02-08 14:27:54.264676,0.20768030963505124,159,1
2022-02-08 14:27:54.317151,0.7320465591527797,40,1
2022-02-08 14:27:54.369880,0.97163038057262,347,1
2022-02-08 14:27:54.422267,0.35668768006846874,254,1
2022-02-08 14:27:54.475007,0.1825814105128113,73,0
2022-02-08 14:27:54.527201,0.8903411474394413,273,1
2022-02-08 14:27:54.579785,0.5440053039301362,90,0
2022-02-08 14:27:54.632096,0.12708260269510396,339,1
2022-02-08 14:27:54.685811,0.2904674436419805,160,0
2022-02-08 14:27:54.739484,0.08071598710069472,77,1
2022-02-08 14:27:54.791944,0.7700032887825667,298,0
2022-02-08 14:27:54.844294,0.6513940412675081,7,0
2022-02-08 14:27:54.896164,0.14005562144641825,307,1
2022-02-08 14:27:54.948520,0.35560428161256896,345,0
2022-02-08 14:27:55.002180,0.17317147320248205,26,1
2022-02-08 14:27:55.054525,0.3848755915629233,4,1
2022-02-08 14:27:55.106768,0.1846779915255542,91,0
2022-02-08 14:27:55.159123,0.4658941466086449,254,0
2022-02-08 14:27:55.211674,0.7856088674167637,98,1
2022-02-08 14:27:55.263989,0.42203547198895897,268,0
2022-02-08 14:27:55.316277,0.5583356764706449,305,1
2022-02-08 14:27:55.368544,0.7375654701798937,110,1
2022-02-08 14:27:55.421017,0.17105733808245183,323,1
2022-02-08 14:27:55.474779,0.48026915646213175,190,1
2022-02-08 14:27:55.526870,0.08702335912439163,98,0
2022-02-08 14:27:55.579047,0.4320826006718288,81,0
2022-02-08 14:27:55.631414,0.9013303497176681,218,1
2022-02-08 14:27:55.683737,0.003909506456033607,134,0
2022-02-08 14:27:55.735791,0.3481421470650172,318,0
2022-02-08 14:27:55.735791,0.3481421470650172,318,0
2022-02-08 14:27:55.789922,0.040139741999019596,221,1
2022-02-08 14:27:55.841923,0.05804199311423275,82,1
2022-02-08 14:27:55.894343,0.9541801643209454,338,0
2022-02-08 14:27:55.946377,0.1370156883582574,214,0
2022-02-08 14:27:55.998767,0.22602413793668796,355,1
2022-02-08 14:27:56.050682,0.7914983768051238,5,1
2022-02-08 14:27:56.103323,0.28988872280183586,71,0
2022-02-08 14:27:56.156856,0.42810682700597125,328,1
2022-02-08 14:27:56.209111,0.12756734922608104,244,1
2022-02-08 14:27:56.261284,0.5732491884354254,291,0
2022-02-08 14:27:56.313323,0.36670274066162944,76,1
2022-02-08 14:27:56.366145,0.6540981293853894,156,1
2022-02-08 14:27:56.418931,0.9723249649258141,117,0
2022-02-08 14:27:56.471012,0.7992231495771493,175,1
2022-02-08 14:27:56.523113,0.7564632067586484,136,0
2022-02-08 14:27:56.575238,0.11451111223490362,214,1
2022-02-08 14:27:56.628917,0.6433176029746877,121,0
2022-02-08 14:27:56.681155,0.4685714893190114,18,0
2022-02-08 14:27:56.733784,0.4079149342358953,1,0
2022-02-08 14:27:56.786587,0.07300544686987231,11,0
2022-02-08 14:27:56.840249,0.8125932802802558,54,0
2022-02-08 14:27:56.893717,0.25465609080386586,59,0
2022-02-08 14:27:56.946647,0.7752833574031673,167,0
2022-02-08 14:27:56.998634,0.14241858454017609,55,0
2022-02-08 14:27:57.050910,0.30136689986681997,165,0
2022-02-08 14:27:57.103616,0.18713768534504083,211,0
2022-02-08 14:27:57.156338,0.12704055228947475,1,0
2022-02-08 14:27:57.208583,0.31165157711432,114,1
2022-02-08 14:27:57.261067,0.2179205874215493,164,1
2022-02-08 14:27:57.314492,0.4363939170531699,357,1
2022-02-08 14:27:57.366458,0.02765064180937682,139,0
2022-02-08 14:27:57.418659,0.05221682795420546,46,1
2022-02-08 14:27:57.471139,0.10111567841557623,329,1
2022-02-08 14:27:57.523655,0.8233752197652248,234,0
2022-02-08 14:27:57.576047,0.9459233672487541,91,1
2022-02-08 14:27:57.630455,0.9469936864817479,182,0
2022-02-08 14:27:57.683169,0.028081150654534093,53,1
2022-02-08 14:27:57.736315,0.2818590303211259,209,1
2022-02-08 14:27:57.789910,0.6794806837652558,343,1
2022-02-08 14:27:57.842470,0.3862367874987682,60,0
2022-02-08 14:27:57.894509,0.2963169009502611,324,1
2022-02-08 14:27:57.947106,0.44368633124553136,98,1
2022-02-08 14:27:57.999061,0.7603258181853069,101,1
2022-02-08 14:27:58.051346,0.31097535694095413,223,0
2022-02-08 14:27:58.104248,0.1077012684859292,153,0
2022-02-08 14:27:58.157570,0.46055570698891035,318,0
2022-02-08 14:27:58.209579,0.1361266956858157,109,1
2022-02-08 14:27:58.263019,0.7616971953708049,240,1
2022-02-08 14:27:58.316177,0.2598902551647748,76,0
2022-02-08 14:27:58.368923,0.22189530927435597,226,1
2022-02-08 14:27:58.421185,0.9650062794543586,34,1
2022-02-08 14:27:58.473906,0.2592153745364456,141,0
2022-02-08 14:27:58.526993,0.30831618771939784,215,0
2022-02-08 14:27:58.578978,0.19840734258459647,107,0
2022-02-08 14:27:58.632152,0.3103045039340938,167,1
2022-02-08 14:27:58.684791,0.25720990604218696,162,0
2022-02-08 14:27:58.736842,0.10504136249997942,108,0
2022-02-08 14:27:58.789909,0.1737744211547494,151,1
2022-02-08 14:27:58.842126,0.4568750816027626,117,1
2022-02-08 14:27:58.894254,0.467353900976635,144,0
2022-02-08 14:27:58.947395,0.7855139264026543,176,0
2022-02-08 14:27:58.999677,0.8200132173896492,166,1
2022-02-08 14:27:59.052698,0.12458577396260317,91,1
2022-02-08 14:27:59.105157,0.473670012709983,96,0
2022-02-08 14:27:59.158168,0.8034941569632816,123,1
2022-02-08 14:27:59.210810,0.8953717959094324,237,0
2022-02-08 14:27:59.263017,0.5092613641219846,203,1
2022-02-08 14:27:59.315033,0.5407616936933719,261,0
2022-02-08 14:27:59.367151,0.7983346958387847,301,1
2022-02-08 14:27:59.420543,0.21891208025834952,255,1
2022-02-08 14:27:59.472793,0.6181261818738083,179,1
2022-02-08 14:27:59.524792,0.6153237291732453,290,1
2022-02-08 14:27:59.578087,0.031890580975807103,164,0
2022-02-08 14:27:59.630801,0.9877007451468595,329,0
2022-02-08 14:27:59.683095,0.5920278083299779,355,0
2022-02-08 14:27:59.735052,0.05756085854297688,133,0
2022-02-08 14:27:59.787209,0.4126830041147619,338,0
2022-02-08 14:27:59.839279,0.7336069829730824,328,1
2022-02-08 14:27:59.891414,0.2906792099714982,38,1
2022-02-08 14:27:59.943491,0.7045871748279704,107,0
2022-02-08 14:27:59.996738,0.5246392972188133,95,0
2022-02-08 14:28:00.049389,0.8756189035771843,313,1
2022-02-08 14:28:00.101920,0.12022204399436476,35,1
2022-02-08 14:28:00.154018,0.7928890790869183,317,1
2022-02-08 14:28:00.206454,0.7487661683954362,101,1
2022-02-08 14:28:00.258463,0.0657458062715085,241,0
2022-02-08 14:28:00.310344,0.10785024538134858,331,0
2022-02-08 14:28:00.362564,0.316242843505287,353,0
2022-02-08 14:28:00.415010,0.775976058353415,164,0
2022-02-08 14:28:00.466936,0.7839229331406735,109,0
2022-02-08 14:28:00.518882,0.10889858725910473,287,0
2022-02-08 14:28:00.571444,0.8098206443539944,38,0
2022-02-08 14:28:00.624964,0.1779415931938383,136,1
2022-02-08 14:28:00.677035,0.8676095301039631,46,0
2022-02-08 14:28:00.677035,0.8676095301039631,46,0
2022-02-08 14:28:00.730361,0.4975114497957809,260,1
2022-02-08 14:28:00.782507,0.5391833820238712,352,0
2022-02-08 14:28:00.836247,0.4626050194009732,142,0
2022-02-08 14:28:00.888616,0.6566333724184946,185,0
2022-02-08 14:28:00.941952,0.07194286688873597,200,0
2022-02-08 14:28:00.995637,0.024617652140332513,165,0
2022-02-08 14:28:01.049538,0.4038594596277485,225,0
2022-02-08 14:28:01.103150,0.40816458270126577,26,0
2022-02-08 14:28:01.156404,0.053639559942365356,43,0
2022-02-08 14:28:01.210032,0.42936667160093067,169,1
2022-02-08 14:28:01.263049,0.7627163412261551,358,1
2022-02-08 14:28:01.316526,0.1903445550055437,51,0
2022-02-08 14:28:01.369217,0.8182527849690755,336,1
2022-02-08 14:28:01.423549,0.3913805848675095,278,0
2022-02-08 14:28:01.475591,0.15272135057332692,220,1
2022-02-08 14:28:01.528557,0.9979206270339904,276,1
2022-02-08 14:28:01.581309,0.7619874263634681,194,0
2022-02-08 14:28:01.633660,0.864677610538694,25,0
2022-02-08 14:28:01.686837,0.004356942586287604,150,1
2022-02-08 14:28:01.738903,0.9186904361789342,229,0
2022-02-08 14:28:01.792380,0.3008344840334094,97,1
2022-02-08 14:28:01.844532,0.5021773210368692,316,1
2022-02-08 14:28:01.898277,0.8702959394859442,139,0
2022-02-08 14:28:01.951213,0.9724274511081825,45,1
2022-02-08 14:28:02.003242,0.9838872990694981,355,1
2022-02-08 14:28:02.055854,0.8773132762220655,139,0
2022-02-08 14:28:02.107870,0.5795188031318939,343,1
2022-02-08 14:28:02.159975,0.7123424772514128,158,1
2022-02-08 14:28:02.212017,0.2319434029316112,56,0
2022-02-08 14:28:02.264881,0.8242266819959697,244,1
2022-02-08 14:28:02.317825,0.35659659424161627,90,1
2022-02-08 14:28:02.370859,0.6724106318934572,145,1
2022-02-08 14:28:02.424246,0.9778484656400873,232,1
2022-02-08 14:28:02.478403,0.19000323743783754,109,0
2022-02-08 14:28:02.532325,0.4403926300466743,354,0
2022-02-08 14:28:02.585808,0.9329090922384526,1,1
2022-02-08 14:28:02.639572,0.6177043763648633,305,1
2022-02-08 14:28:02.692887,0.24497406167990465,240,0
2022-02-08 14:28:02.745308,0.6803711444048298,164,0
2022-02-08 14:28:02.799047,0.8896029575792475,98,0
2022-02-08 14:28:02.852947,0.19338642029878383,81,1
2022-02-08 14:28:02.906244,0.5392897241444927,196,1
2022-02-08 14:28:02.959953,0.7998731479664551,208,0
2022-02-08 14:28:03.012909,0.7326525538969323,318,1
2022-02-08 14:28:03.066840,0.49828900485171246,185,1
2022-02-08 14:28:03.119420,0.611243458688886,355,0
2022-02-08 14:28:03.174356,0.8499119285980267,33,0
2022-02-08 14:28:03.227993,0.8119806798486856,73,0
2022-02-08 14:28:03.281443,0.6166771942351428,353,0
2022-02-08 14:28:03.334892,0.7152169411240619,145,1
2022-02-08 14:28:03.388475,0.9148925887522511,336,0
2022-02-08 14:28:03.442429,0.23101324368284548,30,0
2022-02-08 14:28:03.495584,0.38114691818884083,140,0
2022-02-08 14:28:03.549207,0.4381211966621722,211,1
2022-02-08 14:28:03.602541,0.3944008288609384,257,0
2022-02-08 14:28:03.656628,0.06487752830161231,339,1
2022-02-08 14:28:03.709810,0.8608533969244356,223,0
2022-02-08 14:28:03.761886,0.9967097012176668,205,0
2022-02-08 14:28:03.814595,0.9475641398329407,293,1
2022-02-08 14:28:03.866587,0.5868515577182044,245,0
2022-02-08 14:28:03.919039,0.9314879834707119,273,1
2022-02-08 14:28:03.972770,0.8802644098160619,354,0
2022-02-08 14:28:04.026052,0.1521892289267862,187,0
2022-02-08 14:28:04.080051,0.9749601715626955,7,1
2022-02-08 14:28:04.133229,0.4220914252429482,91,0
2022-02-08 14:28:04.185410,0.6764143647841634,86,0
2022-02-08 14:28:04.238964,0.7869847776220111,25,0
2022-02-08 14:28:04.291062,0.8555991596422299,90,1
2022-02-08 14:28:04.344198,0.11066097141560483,38,1
2022-02-08 14:28:04.397763,0.6747528564018898,309,1
2022-02-08 14:28:04.450021,0.936552016886617,146,0
2022-02-08 14:28:04.503444,0.8023091189575065,216,1
2022-02-08 14:28:04.556117,0.7791675656967401,339,1
2022-02-08 14:28:04.609181,0.3516557075238401,295,0
2022-02-08 14:28:04.661790,0.9363338804787998,29,1
2022-02-08 14:28:04.716360,0.3520317667362003,302,1
2022-02-08 14:28:04.768861,0.5768687430007718,238,1
2022-02-08 14:28:04.821069,0.7462182825756679,176,1
2022-02-08 14:28:04.874000,0.16687067841504966,192,0
2022-02-08 14:28:04.926002,0.34110925116850244,12,1
2022-02-08 14:28:04.979807,0.03422048748722106,142,1
2022-02-08 14:28:05.032254,0.05686950626678622,203,0
2022-02-08 14:28:05.084808,0.5696329571540482,101,1
2022-02-08 14:28:05.137958,0.8904908013343636,336,1
2022-02-08 14:28:05.190084,0.8723883545881853,87,1
2022-02-08 14:28:05.242899,0.7953422999151162,70,0
2022-02-08 14:28:05.295732,0.0782554513628183,320,0
2022-02-08 14:28:05.348752,0.5645622509454861,353,0
2022-02-08 14:28:05.402534,0.6828488872621794,100,1
2022-02-08 14:28:05.455882,0.7412765806255528,265,0
2022-02-08 14:28:05.508006,0.6691027685822322,73,0
2022-02-08 14:28:05.560373,0.5893744151732103,216,1
2022-02-08 14:28:05.613982,0.8632447224617859,78,0
2022-02-08 14:28:05.666329,0.8108988052171712,60,0
2022-02-08 14:28:05.718715,0.003855217130131372,252,0
2022-02-08 14:28:05.718715,0.003855217130131372,252,0
2022-02-08 14:28:05.771971,0.28007476216759664,258,0
2022-02-08 14:28:05.825278,0.45383801931051104,255,1
2022-02-08 14:28:05.878804,0.7427267725359719,102,1
2022-02-08 14:28:05.932175,0.6602250222966582,43,1
2022-02-08 14:28:05.985076,0.3568050973420268,343,1
2022-02-08 14:28:06.037679,0.23174913474721925,87,0
